,Year,Month,Day,Hour,Minute,DHI,DNI,Dew Point,Temperature,Pressure,Wind Speed,Time
7598,2001,11,13,14,30,166,710,14,27.017128862269768,953.7344970703124,1.6619478464126587,14:30:00
7599,2001,11,13,15,30,142,616,14,25.91165028098209,953.971923828125,1.89007568359375,15:30:00
7600,2001,11,13,16,30,102,367,15,24.232489622274386,954.522705078125,2.086264610290528,16:30:00
7601,2001,11,13,17,30,4,0,15,21.80177307893985,955.1172485351562,2.4401066303253174,17:30:00
7602,2001,11,13,18,30,0,0,14,20.823322165377927,955.9632568359376,2.74354887008667,18:30:00
7614,2001,11,14,6,30,0,0,13,15.61436400183362,956.8253173828124,2.272090435028076,06:30:00
7615,2001,11,14,7,30,78,297,14,17.9138358097901,957.6012573242188,1.91732120513916,07:30:00
7616,2001,11,14,8,30,131,535,16,20.89479852701044,957.9765625,1.5861340761184692,08:30:00
7617,2001,11,14,9,30,161,659,16,24.678654721969906,958.1571655273438,1.83242666721344,09:30:00
7618,2001,11,14,10,30,178,725,17,26.922855823245982,957.6546630859376,2.0261940956115723,10:30:00
7619,2001,11,14,11,30,186,755,18,28.072081068278752,956.7525024414062,1.8107404708862305,11:30:00
7620,2001,11,14,12,30,187,757,19,28.72489719639998,955.4865112304688,1.502411127090454,12:30:00
7621,2001,11,14,13,30,180,734,19,28.779288695991003,954.1875,1.2424097061157229,13:30:00
7622,2001,11,14,14,30,166,678,19,28.34388824216211,953.6672973632812,1.226103901863098,14:30:00
7623,2001,11,14,15,30,140,572,19,27.371736150512728,953.7057495117188,1.4057464599609375,15:30:00
7624,2001,11,14,16,30,96,375,19,26.105318092389666,954.2297973632812,1.6685357093811035,16:30:00
7625,2001,11,14,17,30,3,0,19,24.483968815555954,954.7510986328124,1.9191786050796509,17:30:00
7626,2001,11,14,18,30,0,0,19,23.771016660335874,955.6723022460938,2.1109633445739746,18:30:00
7638,2001,11,15,6,30,0,0,15,18.20559074847245,956.0980224609376,1.6633890867233276,06:30:00
7639,2001,11,15,7,30,76,286,16,19.924324145006608,956.9889526367188,1.355248212814331,07:30:00
7640,2001,11,15,8,30,129,525,17,22.61934795146237,957.6089477539062,1.054474949836731,08:30:00
7641,2001,11,15,9,30,159,650,19,26.444675036698985,957.81005859375,1.2839618921279907,09:30:00
7642,2001,11,15,10,30,176,717,20,28.486209916525297,957.1989135742188,1.126853585243225,10:30:00
7643,2001,11,15,11,30,185,748,21,29.6605849703293,955.7017211914062,0.8089429140090942,11:30:00
7644,2001,11,15,12,30,388,262,21,30.250209468448702,954.522705078125,0.6272260546684265,12:30:00
7645,2001,11,15,13,30,322,408,21,30.22490168984632,953.516357421875,0.6975695490837097,13:30:00
7646,2001,11,15,14,30,251,443,21,29.607643766409865,952.8597412109376,0.8699657320976257,14:30:00
7647,2001,11,15,15,30,181,448,20,28.643624741812967,952.8173217773438,0.9848295450210572,15:30:00
7648,2001,11,15,16,30,116,187,20,27.45302007319589,953.5728759765624,1.0740591287612915,16:30:00
7649,2001,11,15,17,30,3,0,20,26.15224786750116,954.1149291992188,1.1944254636764526,17:30:00
7650,2001,11,15,18,30,0,0,21,25.885379746398826,954.939208984375,1.3064088821411133,18:30:00
7662,2001,11,16,6,30,0,0,20,21.865207262817364,955.3533325195312,1.0079959630966189,06:30:00
7663,2001,11,16,7,30,88,193,21,23.10611088930489,955.8961791992188,0.9229650497436525,07:30:00
7664,2001,11,16,8,30,129,520,22,25.507987624730788,956.3849487304688,1.0739104747772217,08:30:00
7665,2001,11,16,9,30,159,646,23,27.297401153946172,956.944091796875,1.088886857032776,09:30:00
7666,2001,11,16,10,30,176,713,23,28.296614380969853,956.5032348632812,0.9009379148483276,10:30:00
7667,2001,11,16,11,30,184,745,22,28.49044759573337,955.4974975585938,0.7026133537292479,11:30:00
7668,2001,11,16,12,30,310,491,22,28.619934209646374,954.5715942382812,0.4559870064258576,12:30:00
7669,2001,11,16,13,30,361,180,22,28.43772965379082,953.8175659179688,0.2394309490919113,13:30:00
7670,2001,11,16,14,30,164,669,22,28.090709354548665,953.3383178710938,0.2901797890663147,14:30:00
7671,2001,11,16,15,30,139,563,21,27.46632687687509,953.3027954101562,0.4179147779941559,15:30:00
7672,2001,11,16,16,30,112,290,22,26.668238602761164,953.5528564453124,0.5754473805427551,16:30:00
7673,2001,11,16,17,30,3,0,23,25.42148958579781,954.22412109375,0.6663686037063599,17:30:00
7674,2001,11,16,18,30,0,0,23,24.990565014709034,955.015380859375,0.7806439399719238,18:30:00
7686,2001,11,17,6,30,0,0,20,20.991307323731007,956.1083984375,1.5661925077438354,06:30:00
7687,2001,11,17,7,30,74,276,21,22.33601870782121,957.262451171875,1.399126410484314,07:30:00
7688,2001,11,17,8,30,128,516,22,24.07915102491023,957.9356689453124,1.2731393575668335,08:30:00
7689,2001,11,17,9,30,158,643,22,26.848785626242947,958.0588989257812,1.2918347120285034,09:30:00
7690,2001,11,17,10,30,175,710,22,28.225634975862132,957.5934448242188,1.068278670310974,10:30:00
7691,2001,11,17,11,30,270,622,22,28.879200674844583,956.460693359375,0.7662876844406128,11:30:00
7692,2001,11,17,12,30,336,415,22,29.242103657146057,955.2913208007812,0.4675844013690949,12:30:00
7693,2001,11,17,13,30,267,528,21,29.34049323182973,954.4853515625,0.2747981548309326,13:30:00
7694,2001,11,17,14,30,227,519,21,29.114763026904942,954.0285034179688,0.2552326321601868,14:30:00
7695,2001,11,17,15,30,138,560,20,28.452996831771657,954.0120849609376,0.4525288045406342,15:30:00
7696,2001,11,17,16,30,94,363,20,27.398568631411532,954.188720703125,0.7674446702003479,16:30:00
7697,2001,11,17,17,30,3,0,20,25.984896331597163,954.8334350585938,1.0714268684387207,17:30:00
7698,2001,11,17,18,30,0,0,20,25.481144988239976,955.728515625,1.398100972175598,18:30:00
7710,2001,11,18,6,30,0,0,19,20.39661402780712,957.0352172851562,1.063520431518555,06:30:00
7711,2001,11,18,7,30,74,275,21,22.546418849541226,957.5801391601562,0.927541732788086,07:30:00
7712,2001,11,18,8,30,128,519,21,25.33264714303084,958.2727661132812,0.6661383509635925,08:30:00
7713,2001,11,18,9,30,159,648,22,27.80592095061985,958.6708984375,0.6309648752212524,09:30:00
7714,2001,11,18,10,30,176,718,22,28.80970714502962,958.0733642578124,0.7475165724754333,10:30:00
7715,2001,11,18,11,30,185,750,21,29.299040607135282,957.2152709960938,0.9023679494857788,11:30:00
7716,2001,11,18,12,30,292,517,21,29.41249223185645,956.3975830078124,1.036542892456055,12:30:00
7717,2001,11,18,13,30,328,388,21,29.308311375143603,955.4788208007812,1.1752382516860962,13:30:00
7718,2001,11,18,14,30,214,561,21,28.732575170815835,954.9298095703124,1.23854398727417,14:30:00
7719,2001,11,18,15,30,189,388,20,27.988854689995836,954.6898193359376,1.2907156944274902,15:30:00
7720,2001,11,18,16,30,103,340,21,27.40225848069099,955.0126342773438,1.3728315830230713,16:30:00
7721,2001,11,18,17,30,3,0,20,25.73202989589004,955.8140258789062,1.4238513708114624,17:30:00
7722,2001,11,18,18,30,0,0,20,25.196547930753013,956.4691772460938,1.482138991355896,18:30:00
7734,2001,11,19,6,30,0,0,19,20.13168565172168,956.8717041015624,1.2732049226760864,06:30:00
7735,2001,11,19,7,30,74,275,20,22.407606998091183,957.7192993164062,1.3327878713607788,07:30:00
7736,2001,11,19,8,30,128,521,21,24.902116734812356,958.3416748046876,1.5232040882110596,08:30:00
7737,2001,11,19,9,30,159,650,21,27.276236196665593,958.60693359375,1.8043776750564573,09:30:00
7738,2001,11,19,10,30,176,718,21,28.750999644349804,958.01123046875,1.8196872472763064,10:30:00
7739,2001,11,19,11,30,185,750,21,29.47832872897635,957.2093505859376,1.7827677726745603,11:30:00
7740,2001,11,19,12,30,287,530,21,29.66790789156312,956.2735595703124,1.7809876203536987,12:30:00
7741,2001,11,19,13,30,288,481,21,29.47034231695091,955.3505859375,1.7728219032287598,13:30:00
7742,2001,11,19,14,30,165,676,20,29.113502133608904,954.7633666992188,1.7396429777145386,14:30:00
7743,2001,11,19,15,30,189,384,20,28.3097736821997,954.7176513671876,1.7247041463851929,15:30:00
7744,2001,11,19,16,30,102,336,20,27.056346923948297,955.10498046875,1.7405569553375244,16:30:00
7745,2001,11,19,17,30,3,0,20,25.515738783387803,955.6273803710938,1.7730544805526731,17:30:00
7746,2001,11,19,18,30,0,0,20,24.994472055845502,956.4927368164062,1.7633204460144043,18:30:00
7758,2001,11,20,6,30,0,0,18,18.46682233345848,958.647705078125,2.1705150604248047,06:30:00
7759,2001,11,20,7,30,84,214,18,20.172879612632016,959.1935424804688,1.9625746011734009,07:30:00
7760,2001,11,20,8,30,130,535,18,22.97084216034227,959.966796875,2.0094339847564697,08:30:00
7761,2001,11,20,9,30,161,668,18,25.539750938669787,960.0498046875,2.1290876865386963,09:30:00
7762,2001,11,20,10,30,179,739,18,27.227152567057036,959.5996704101562,1.9551548957824707,10:30:00
7763,2001,11,20,11,30,187,772,18,28.27971348983283,958.3320922851562,1.7484760284423828,11:30:00
7764,2001,11,20,12,30,189,778,18,28.74009611344303,957.2576904296876,1.6229844093322754,12:30:00
7765,2001,11,20,13,30,182,756,18,28.67990776675901,956.5579223632812,1.5902775526046753,13:30:00
7766,2001,11,20,14,30,168,700,17,28.080161885040297,956.1236572265624,1.7457214593887331,14:30:00
7767,2001,11,20,15,30,142,594,16,26.941132948446864,955.9852294921876,1.9564274549484253,15:30:00
7768,2001,11,20,16,30,110,305,17,25.164169189875228,956.220458984375,2.130171537399292,16:30:00
7769,2001,11,20,17,30,3,0,16,22.843661964295283,956.8756713867188,2.4067487716674805,17:30:00
7770,2001,11,20,18,30,0,0,16,21.78852979121353,957.5643310546876,2.560394763946533,18:30:00
7782,2001,11,21,6,30,0,0,12,15.563957173802974,958.7730102539062,1.8886089324951167,06:30:00
7783,2001,11,21,7,30,83,207,14,18.222747799716785,959.54296875,1.7199463844299316,07:30:00
7784,2001,11,21,8,30,139,518,15,20.95637349843696,960.0209350585938,1.1608680486679075,08:30:00
7785,2001,11,21,9,30,159,672,15,24.389417468028906,959.9990234375,0.9524459242820741,09:30:00
7786,2001,11,21,10,30,175,744,15,26.23072841031569,959.475341796875,0.7398423552513123,10:30:00
7787,2001,11,21,11,30,179,784,15,27.28287568568902,958.5194091796876,0.4832417666912079,11:30:00
7788,2001,11,21,12,30,191,794,15,27.85592938577986,957.4503784179688,0.3051317036151886,12:30:00
7789,2001,11,21,13,30,184,769,15,27.886765560334247,956.3745727539062,0.2628922164440155,13:30:00
7790,2001,11,21,14,30,169,712,14,27.35432989298471,955.9020385742188,0.4562087953090668,14:30:00
7791,2001,11,21,15,30,143,603,14,26.217945642542876,955.8760986328124,0.7567179799079895,15:30:00
7792,2001,11,21,16,30,99,369,14,24.543558634813337,956.0189819335938,1.1244971752166748,16:30:00
7793,2001,11,21,17,30,3,0,14,22.336870224508058,956.678466796875,1.5337052345275881,17:30:00
7794,2001,11,21,18,30,0,0,14,21.34208882524581,957.4803466796876,1.9084216356277464,18:30:00
7806,2001,11,22,6,30,0,0,11,15.45809631943797,958.2774047851562,1.0835613012313845,06:30:00
7807,2001,11,22,7,30,78,248,14,18.629968430232907,958.8314819335938,0.994566798210144,07:30:00
7808,2001,11,22,8,30,139,515,14,20.95353406703481,959.4601440429688,0.7078333497047424,08:30:00
7809,2001,11,22,9,30,162,683,15,24.62988098333375,959.3422241210938,0.5317564010620117,09:30:00
7810,2001,11,22,10,30,188,709,15,26.828713529762922,958.6351928710938,0.4922136664390564,10:30:00
7811,2001,11,22,11,30,189,785,15,27.829768402392236,957.6484985351562,0.3680369853973389,11:30:00
7812,2001,11,22,12,30,190,788,15,28.354118018418546,956.274169921875,0.16721472144126892,12:30:00
7813,2001,11,22,13,30,183,764,15,28.37085336622056,955.2852172851562,0.08813362568616867,13:30:00
7814,2001,11,22,14,30,164,704,15,27.84865091883045,954.8539428710938,0.2992503643035889,14:30:00
7815,2001,11,22,15,30,142,598,15,26.754050944840344,954.8474731445312,0.5300787091255188,15:30:00
7816,2001,11,22,16,30,99,366,14,24.948595833575325,954.9398803710938,0.8219542503356934,16:30:00
7817,2001,11,22,17,30,4,0,16,22.648823965934128,955.7153930664062,1.1647896766662598,17:30:00
7818,2001,11,22,18,30,0,0,15,21.934869193296265,956.4248046875,1.4873331785202026,18:30:00
7830,2001,11,23,6,30,0,0,12,15.929825405491158,957.6819458007812,1.6554608345031738,06:30:00
7831,2001,11,23,7,30,77,241,14,18.4587549801671,958.168701171875,1.5338894128799438,07:30:00
7832,2001,11,23,8,30,139,510,15,21.055165209604922,958.7709350585938,1.1352795362472534,08:30:00
7833,2001,11,23,9,30,160,672,16,24.787067708825532,958.819580078125,0.9305878281593324,09:30:00
7834,2001,11,23,10,30,176,739,16,27.02141708735849,958.4482421875,0.6745356321334839,10:30:00
7835,2001,11,23,11,30,188,776,16,27.968369853955664,957.5352783203124,0.5892876982688904,11:30:00
7836,2001,11,23,12,30,189,781,16,28.383213762183004,956.4678955078124,0.6941766738891602,12:30:00
7837,2001,11,23,13,30,182,758,16,28.302589398279682,955.2376098632812,0.8565741181373596,13:30:00
7838,2001,11,23,14,30,168,702,16,27.710480593713733,954.8851318359376,0.9961760640144348,14:30:00
7839,2001,11,23,15,30,142,594,15,26.587907537529308,954.481689453125,1.1022095680236816,15:30:00
7840,2001,11,23,16,30,98,364,15,24.949492628780213,954.6033935546876,1.2347718477249146,16:30:00
7841,2001,11,23,17,30,3,0,15,22.72044234624485,955.2520751953124,1.4318218231201172,17:30:00
7842,2001,11,23,18,30,0,0,15,21.713424148948093,955.5569458007812,1.6115840673446655,18:30:00
7854,2001,11,24,6,30,0,0,12,15.79413886023224,957.1002807617188,1.1607228517532349,06:30:00
7855,2001,11,24,7,30,76,234,14,18.357454476472867,957.8512573242188,1.1765131950378418,07:30:00
7856,2001,11,24,8,30,129,537,15,20.90262132605642,958.454833984375,0.9890745282173156,08:30:00
7857,2001,11,24,9,30,160,672,16,24.590511065607586,958.8114013671876,0.8437183499336243,09:30:00
7858,2001,11,24,10,30,176,736,16,26.684365563274756,958.2022705078124,0.6733260750770569,10:30:00
7859,2001,11,24,11,30,182,775,16,27.576536130784522,957.448486328125,0.6696616411209106,11:30:00
7860,2001,11,24,12,30,189,783,16,27.937103464997506,956.404296875,0.8017058968544006,12:30:00
7861,2001,11,24,13,30,183,760,15,27.83027006146841,955.3247680664062,1.0242769718170166,13:30:00
7862,2001,11,24,14,30,168,704,15,27.215162539942533,954.8829956054688,1.2038917541503906,14:30:00
7863,2001,11,24,15,30,142,596,14,26.07006828792379,954.5894165039062,1.321812868118286,15:30:00
7864,2001,11,24,16,30,98,362,15,24.350327622832083,954.5111694335938,1.4203435182571411,16:30:00
7865,2001,11,24,17,30,3,0,15,21.98658023028048,955.0621948242188,1.5532586574554443,17:30:00
7866,2001,11,24,18,30,0,0,14,21.04018055124953,955.5004272460938,1.6202092170715332,18:30:00
7878,2001,11,25,6,30,0,0,13,15.437689468180563,957.452880859375,1.6288189888000488,06:30:00
7879,2001,11,25,7,30,78,205,15,18.196020148559228,958.2431640625,1.5759207010269165,07:30:00
7880,2001,11,25,8,30,128,534,16,20.99186104538518,958.9644165039062,1.187773823738098,08:30:00
7881,2001,11,25,9,30,160,658,15,24.487002669341337,959.0719604492188,1.23773992061615,09:30:00
7882,2001,11,25,10,30,178,742,16,26.01998343009285,958.4901123046876,1.0581032037734983,10:30:00
7883,2001,11,25,11,30,187,775,16,26.872468389264387,958.0485229492188,0.9459420442581176,11:30:00
7884,2001,11,25,12,30,188,779,16,27.27048557499841,957.080810546875,0.9854054450988771,12:30:00
7885,2001,11,25,13,30,182,756,15,27.184420444702425,956.2478637695312,1.1465131044387815,13:30:00
7886,2001,11,25,14,30,167,699,15,26.634352370981325,955.6935424804688,1.206148624420166,14:30:00
7887,2001,11,25,15,30,141,591,15,25.534861211968924,955.4328002929688,1.2535806894302368,15:30:00
7888,2001,11,25,16,30,99,360,15,23.913130004145785,955.1559448242188,1.3184950351715088,16:30:00
7889,2001,11,25,17,30,2,0,15,21.771765492070532,955.720458984375,1.3956165313720703,17:30:00
7890,2001,11,25,18,30,0,0,14,20.95898884892972,955.9578857421876,1.3850106000900269,18:30:00
7902,2001,11,26,6,30,0,0,13,15.684248479515984,956.5935668945312,0.6528814435005188,06:30:00
7903,2001,11,26,7,30,78,198,17,18.659325169598503,957.579345703125,0.5901378989219666,07:30:00
7904,2001,11,26,8,30,127,526,15,20.96316403602185,958.1780395507812,0.4235168397426605,08:30:00
7905,2001,11,26,9,30,159,655,16,24.85341749187933,958.1168823242188,0.562779426574707,09:30:00
7906,2001,11,26,10,30,177,730,16,26.571003526578288,957.2583618164062,0.5132213234901428,10:30:00
7907,2001,11,26,11,30,186,769,16,27.478366534903955,956.1743774414062,0.3506525456905365,11:30:00
7908,2001,11,26,12,30,188,774,16,27.92729738409565,955.0294189453124,0.28507861495018005,12:30:00
7909,2001,11,26,13,30,181,751,16,27.92642194065343,954.0787353515624,0.347592830657959,13:30:00
7910,2001,11,26,14,30,167,695,16,27.38962518512,953.3302612304688,0.3915687501430512,14:30:00
7911,2001,11,26,15,30,209,275,16,26.356073874949345,953.3268432617188,0.3979619741439819,15:30:00
7912,2001,11,26,16,30,96,383,20,22.900049993143114,953.7315673828124,0.40810486674308777,16:30:00
7913,2001,11,26,17,30,11,0,17,21.6220913383965,954.6283569335938,0.4700025320053101,17:30:00
7914,2001,11,26,18,30,0,0,17,21.382370225621685,955.4663696289062,0.5228526592254639,18:30:00
7926,2001,11,27,6,30,0,0,14,16.54978648207623,956.8697509765624,0.5127376317977905,06:30:00
7927,2001,11,27,7,30,68,257,19,19.31271272050543,957.637939453125,0.40761175751686096,07:30:00
7928,2001,11,27,8,30,126,521,16,21.387881259801414,958.4098510742188,0.2069680094718933,08:30:00
7929,2001,11,27,9,30,159,651,16,25.169460371941284,958.5556640625,0.2733658850193024,09:30:00
7930,2001,11,27,10,30,176,730,16,27.16648871440537,957.7657470703124,0.18657903373241425,10:30:00
7931,2001,11,27,11,30,192,748,16,28.01740418650229,956.8865356445312,0.09565747529268263,11:30:00
7932,2001,11,27,12,30,187,769,16,28.353550856445512,955.826171875,0.3715014457702637,12:30:00
7933,2001,11,27,13,30,181,744,16,28.196031761990586,954.6958618164062,0.6160349845886229,13:30:00
7934,2001,11,27,14,30,174,667,15,27.54019550051487,954.2503662109376,0.7540602087974548,14:30:00
7935,2001,11,27,15,30,182,489,15,26.391280991246962,954.2885131835938,0.8163523077964783,15:30:00
7936,2001,11,27,16,30,118,159,15,24.678440641278648,954.55224609375,0.9367648959159852,16:30:00
7937,2001,11,27,17,30,12,27,16,22.79612765576752,955.2318725585938,1.1570842266082764,17:30:00
7938,2001,11,27,18,30,0,0,16,22.573495811161767,956.0822143554688,1.363396406173706,18:30:00
7950,2001,11,28,6,30,0,0,14,16.363504741228777,956.2080078125,1.0080206394195557,06:30:00
7951,2001,11,28,7,30,71,214,16,18.785927412271235,956.9497680664062,0.8673202395439148,07:30:00
7952,2001,11,28,8,30,125,512,16,21.914303128783107,957.496826171875,0.9129552841186525,08:30:00
7953,2001,11,28,9,30,157,650,16,24.753633468697053,957.3865966796876,1.0132198333740234,09:30:00
7954,2001,11,28,10,30,184,707,17,26.34936085763451,956.9035034179688,0.7700139284133911,10:30:00
7955,2001,11,28,11,30,185,757,17,27.36953861992345,956.1415405273438,0.4898095726966858,11:30:00
7956,2001,11,28,12,30,186,763,17,27.892082138856782,954.9470825195312,0.3434271514415741,12:30:00
7957,2001,11,28,13,30,180,741,17,27.82290111595665,953.7599487304688,0.4909721910953522,13:30:00
7958,2001,11,28,14,30,166,685,16,27.2700514244288,953.1097412109376,0.7639634013175964,14:30:00
7959,2001,11,28,15,30,140,578,16,26.13720850172905,953.0869140625,0.9803572297096252,15:30:00
